Crank_Angle_(deg)	MFB_(%)
119.959960	0.999917
120.100100	0.999918
120.240240	0.999919
120.380380	0.999920
120.520521	0.999921
120.660661	0.999922
120.800801	0.999923
120.940941	0.999924
121.081081	0.999925
121.221221	0.999926
121.361361	0.999927
121.501502	0.999928
121.641642	0.999929
121.781782	0.999930
121.921922	0.999930
122.062062	0.999931
122.202202	0.999932
122.342342	0.999933
122.482482	0.999934
122.622623	0.999935
122.762763	0.999935
122.902903	0.999936
123.043043	0.999937
123.183183	0.999938
123.323323	0.999939
123.463463	0.999939
123.603604	0.999940
123.743744	0.999941
123.883884	0.999941
124.024024	0.999942
124.164164	0.999943
124.304304	0.999943
124.444444	0.999944
124.584585	0.999945
124.724725	0.999945
124.864865	0.999946
125.005005	0.999946
125.145145	0.999947
125.285285	0.999948
125.425425	0.999948
125.565566	0.999949
125.705706	0.999949
125.845846	0.999950
125.985986	0.999950
126.126126	0.999951
126.266266	0.999951
126.406406	0.999952
126.546547	0.999952
126.686687	0.999953
126.826827	0.999953
126.966967	0.999954
127.107107	0.999954
127.247247	0.999955
127.387387	0.999955
127.527528	0.999956
127.667668	0.999956
127.807808	0.999956
127.947948	0.999957
128.088088	0.999957
128.228228	0.999958
128.368368	0.999958
128.508509	0.999958
128.648649	0.999959
128.788789	0.999959
128.928929	0.999960
129.069069	0.999960
129.209209	0.999960
129.349349	0.999961
129.489489	0.999961
129.629630	0.999961
129.769770	0.999962
129.909910	0.999962
130.050050	0.999962
130.190190	0.999963
130.330330	0.999963
130.470470	0.999963
130.610611	0.999964
130.750751	0.999964
130.890891	0.999964
131.031031	0.999964
131.171171	0.999965
131.311311	0.999965
131.451451	0.999965
131.591592	0.999966
131.731732	0.999966
131.871872	0.999966
132.012012	0.999966
132.152152	0.999967
132.292292	0.999967
132.432432	0.999967
132.572573	0.999967
132.712713	0.999968
132.852853	0.999968
132.992993	0.999968
133.133133	0.999968
133.273273	0.999968
133.413413	0.999969
133.553554	0.999969
133.693694	0.999969
133.833834	0.999969
133.973974	0.999970
134.114114	0.999970
134.254254	0.999970
134.394394	0.999970
134.534535	0.999970
134.674675	0.999970
134.814815	0.999971
134.954955	0.999971
135.095095	0.999971
135.235235	0.999971
135.375375	0.999971
135.515516	0.999972
135.655656	0.999972
135.795796	0.999972
135.935936	0.999972
136.076076	0.999972
136.216216	0.999972
136.356356	0.999973
136.496496	0.999973
136.636637	0.999973
136.776777	0.999973
136.916917	0.999973
137.057057	0.999973
137.197197	0.999973
137.337337	0.999974
137.477477	0.999974
137.617618	0.999974
137.757758	0.999974
137.897898	0.999974
138.038038	0.999974
138.178178	0.999974
138.318318	0.999975
138.458458	0.999975
138.598599	0.999975
138.738739	0.999975
138.878879	0.999975
139.019019	0.999975
139.159159	0.999975
139.299299	0.999975
139.439439	0.999976
139.579580	0.999976
139.719720	0.999976
139.859860	0.999976
140.000000	0.999976
