# CONVERGE 4.0.3/  Aug  6 2024       Run Date:Wed Jun  4 14:16:41 2025
# column        1                2                3                4                5
#           Crank       Source_8_0       Source_8_0       Source_9_1       Source_9_1
#           (DEG)    Integrated_HR          HR_Rate    Integrated_HR          HR_Rate
#          (none)              (J)          (J/DEG)              (J)          (J/DEG)
    7.2861231e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.2870269e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.2881468e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.2891058e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.2900811e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.2910658e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.2920561e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.2930524e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.2940550e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.2950619e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.2960798e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.2971180e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.2981858e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.2990661e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3001989e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3011129e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3020273e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3031732e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3040936e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3050178e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3061775e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3071075e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3080382e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3092006e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3101283e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3110536e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3122074e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3131286e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3140497e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3152026e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3161273e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3170547e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3182181e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3191517e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3200873e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3210240e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3221943e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3231291e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3240625e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3252276e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3261589e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3270905e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3280231e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3291915e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3301293e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3310697e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3320125e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3331939e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3341401e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3350863e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3360321e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3372133e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3381579e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3391020e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3400466e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3412290e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3421769e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3431269e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3440791e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3450332e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3462280e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3471849e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3481424e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3490999e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3500573e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3510145e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3522112e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3531691e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3541281e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3550885e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3560507e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3570149e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3582232e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3591896e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3601532e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3611145e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3620738e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3630317e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3642271e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3651822e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3661364e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3670896e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3680416e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3692299e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3701790e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3711264e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3720722e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3730166e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3741955e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3751372e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3760779e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3770176e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3781912e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3791294e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3800669e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3810037e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3821728e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3831064e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3840382e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3852003e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3861281e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3870544e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3882105e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3891342e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3900571e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3912098e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3921315e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3930527e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3942034e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3951231e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3960421e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3971897e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3981069e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.3990232e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4001675e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4010822e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4022250e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4031388e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4040523e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4052510e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4060437e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4073492e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4082205e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4090950e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4104054e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4112784e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4121565e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4130262e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4143354e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4152107e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4160930e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4174113e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4182947e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4191704e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4200396e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4213669e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4222490e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4231246e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4240128e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4253359e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4262051e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4270888e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4283989e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4292745e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4301593e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4310412e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4323737e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4332603e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4341293e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4350047e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4363211e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4372028e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4380781e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4393991e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4402891e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4411580e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4420397e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4433622e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4442610e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4451363e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4460363e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4473395e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4482083e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4491008e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4500015e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4513049e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4521737e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4530753e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4543915e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4552605e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4561358e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4570175e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4583664e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4592483e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4601521e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4610339e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4623376e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4632066e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4640886e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4654116e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4663156e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4671913e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4680604e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4694055e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4702877e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4711588e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4720346e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4733737e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4742431e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4751189e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4764293e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4773373e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4782067e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4790825e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4804056e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4812751e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4821509e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4830269e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4843376e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4852199e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4861022e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4874128e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4883160e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4892197e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4900956e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4914062e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4922820e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4931578e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4940665e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4954092e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4962915e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4971609e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4980430e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.4993882e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.5002640e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.5011461e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.5020219e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.5033258e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.5041949e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.5050706e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.5064106e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.5072797e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.5081554e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.5090245e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.5103679e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.5112371e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.5121062e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.5134162e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.5142917e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.5151672e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.5160801e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.5174307e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.5183062e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.5191752e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.5200507e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.5213925e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.5222680e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.5231770e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.5240525e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.5254020e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.5262774e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.5271529e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.5280220e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.5293255e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.5302356e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.5311458e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.5320623e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.5333788e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.5343300e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.5352582e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.5362172e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.5371707e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.5380398e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.5393500e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.5402191e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.5411061e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.5424508e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.5433674e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.5442430e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.5451658e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.5461171e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.5470738e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.5484308e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.5493526e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.5502218e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.5510910e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.5524076e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.5532768e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.5541524e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.5550280e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.5563383e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.5572538e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.5581295e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.5590051e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.5603217e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.5612383e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.5621075e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.5634587e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.5643343e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.5652562e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.5661318e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.5670484e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.5683521e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.5692716e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.5701472e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.5710163e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.5723726e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.5732416e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.5741170e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.5754270e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.5763087e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.5771953e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.5780707e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.5793871e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.5803023e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.5811777e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.5820466e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.5833910e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.5843071e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
    7.5852235e+02    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
